race,lon,lat
Black,-121.96289389416728,37.27382943529216
Hispanic,-121.79886285824949,37.3072450028845
Hispanic,-121.8430245530417,37.34971849908062
White,-121.95454492645402,37.29917024536157
Hispanic,-121.89596788914149,37.2821759128428
Hispanic,-121.78052594838385,37.32024484136101
Hispanic,-121.86505881910568,37.314383138999766
Asian,-121.81912405434639,37.22665832140319
Asian,-121.838160041147,37.283363233264915
Hispanic,-121.83266659484823,37.33359985523727
Hispanic,-121.83264303308141,37.288562796309556
White,-121.92227592597973,37.28646308424005
Asian,-121.8570597187649,37.31101763142376
Hispanic,-121.87911805498268,37.34612851530152
Black,-121.8389865021598,37.36491398118448
Hispanic,-122.09988945452709,37.399275048168995
Hispanic,-122.00152636289253,37.358634433705376
White,-121.8696215901316,37.42970114897897
White,-121.8800457184431,37.29085554596893
Asian,-122.00099091555936,37.39440032384996
Hispanic,-121.85133292128067,37.374858983925535
Hispanic,-121.84820815010184,37.304883977365904
White,-121.85365664412707,37.26757870721496
Hispanic,-121.80760392835721,37.26920212166289
Hispanic,-121.9409873174064,37.28421310238743
Hispanic,-121.83777804661202,37.34618356517705
Hispanic,-121.83881588790211,37.27372538802214
Hispanic,-121.82988136428587,37.350723649737134
White,-121.98283262463654,37.331513186055766
White,-121.92016407775134,37.38456691535528
White,-122.01891350315438,37.29532221835281
Hispanic,-121.81937705628765,37.25982195474755
Hispanic,-121.81309409071476,37.252499120091365
Hispanic,-121.88889989277371,37.346851479940746
Hispanic,-122.12899552734432,37.46639244355333
Hispanic,-121.8332032135379,37.37657113825652
Hispanic,-121.87394749779655,37.33829631066815
Black,-121.84305340976215,37.33058134177858
Hispanic,-121.84003537999104,37.34698355674331
Hispanic,-121.9975816573739,37.35684391968966
Asian,-121.88597004646358,37.42549111034346
Black,-121.99875897410267,37.34575604185046
White,-121.94934190178907,37.357891009327254
White,-121.87587258510632,37.31206098354009
Hispanic,-121.80860695838264,37.35190340333141
White,-121.92721677982793,37.27846108742492
Hispanic,-121.84240900865662,37.33790045718721
Hispanic,-121.844982718031,37.349490190088936
Hispanic,-122.00919495286843,37.395070426898855
White,-121.87849405818065,37.334170865234455
White,-121.857260513447,37.29503862861512
Hispanic,-122.02401870877453,37.36842648221844
Hispanic,-121.8205580607159,37.32522897282408
Hispanic,-121.81074969369195,37.27428153993002
Hispanic,-121.8203000147558,37.37101700649787
Hispanic,-121.82275111547872,37.319992318658606
Hispanic,-122.05394647059175,37.35140394766744
Hispanic,-121.80930510199845,37.25990861770488
Asian,-121.87238122988948,37.3605182140117
Hispanic,-121.86202837644424,37.344738309796426
Hispanic,-121.91932923327877,37.3390276270875
Asian,-121.82690183834345,37.311458496151246
Hispanic,-122.0490315070066,37.375860522530814
Hispanic,-121.83612649486999,37.28950725868453
Asian,-121.93466303734999,37.323381262982345
Asian,-121.87265399557532,37.42999805162527
Hispanic,-122.0701442654465,37.3861853525716
Asian,-121.94491808512689,37.269844172323396
Hispanic,-121.92283529870528,37.30293859440926
Hispanic,-121.84331645785646,37.334250983240295
Hispanic,-121.84956926238205,37.367655205318506
White,-121.87636578438914,37.3129011498125
Hispanic,-121.80167757998274,37.355245015382195
Hispanic,-121.80557631762719,37.29813574747879
Black,-121.84864543268941,37.41507395123001
Hispanic,-122.03313373883007,37.35396936526494
White,-121.85903710260139,37.4118410999551
Asian,-121.82339862131,37.30598980837742
Asian,-121.87676952826419,37.226119169897316
Hispanic,-121.8237997950862,37.34747681694433
Hispanic,-121.8353786197973,37.37533820016346
Hispanic,-121.80232674003717,37.354298597892786
Asian,-121.91442997462882,37.364956541581485
Hispanic,-121.82265415801704,37.318441480512696
Hispanic,-121.87907297162714,37.34635970187536
Hispanic,-121.80128904264558,37.23219148552075
Hispanic,-121.81479147533878,37.29972891431
Hispanic,-121.88417973823815,37.433433944973224
Hispanic,-121.82861418890367,37.32774970922109
Hispanic,-121.82497417670403,37.348157592756245
Hispanic,-121.86409543391659,37.33506342222104
Hispanic,-121.8611746056859,37.406122892448494
Hispanic,-121.83890230465842,37.325845664973
Hispanic,-121.85373752155824,37.31144301206906
Black,-121.8765606910298,37.33702932473945
Hispanic,-121.92867794742465,37.34012344426971
Asian,-121.79340177134539,37.33705526469504
Hispanic,-121.90717347211991,37.24202499501906
Hispanic,-121.82681894331594,37.34338871807695
Hispanic,-122.09259908849485,37.39244403116967
White,-121.92548931644838,37.31584396295303
White,-121.99107895139662,37.40647360502688
Hispanic,-121.87761911668191,37.32632663846646
Hispanic,-121.92345675029436,37.31446456373647
White,-121.98806691283637,37.35960041943547
Hispanic,-121.98355955856974,37.29722934770234
Hispanic,-121.83252938921761,37.3284155689761
Hispanic,-121.8794021668419,37.33348676800779
White,-121.96517785703492,37.28483597999164
Hispanic,-121.99797270998464,37.34796965859546
Black,-121.88180848989506,37.32707010415259
Asian,-121.88570065365374,37.43913472139056
Hispanic,-121.9640745056873,37.36261462957578
Hispanic,-121.83302013943897,37.389252598573165
White,-121.87859621881479,37.32143598215941
Hispanic,-121.97823789562672,37.29433356830796
Hispanic,-121.86979505907162,37.30975623328381
Asian,-121.876510596808,37.248287965779376
Hispanic,-121.83141385546352,37.36079965201146
Asian,-121.90877178839304,37.30827440370881
White,-121.8987104891372,37.24413539153712
Hispanic,-121.80781150789905,37.27254630485629
Hispanic,-121.8242022233069,37.251716796055725
Hispanic,-121.870688688622,37.367409210580576
Hispanic,-121.85730935473461,37.413707993514166
Hispanic,-121.88897770022075,37.337423899096656
Hispanic,-121.832614601623,37.29105000825806
Hispanic,-121.97716993214675,37.34938010063701
Hispanic,-121.88112152157808,37.32702792256607
Hispanic,-121.86280065910064,37.36669712584291
Hispanic,-121.81270266480016,37.26300520739868
Hispanic,-121.97886997743953,37.374505415020785
Hispanic,-122.02600387570389,37.364333307505525
White,-121.84190743347962,37.25442212497349
Hispanic,-121.83027422361192,37.37936958448468
Hispanic,-121.91948868894508,37.30508918277245
Hispanic,-121.95649548107716,37.29787020334482
Hispanic,-121.86331271693494,37.36382249497725
Hispanic,-121.83666512827857,37.332847908872374
Hispanic,-121.85386550930254,37.34894091723252
White,-121.92532103373124,37.28252339428196
Hispanic,-122.09117805487811,37.41705835862723
Hispanic,-122.0025360304825,37.35884713653545
Hispanic,-121.85372466778708,37.36294874349347
Hispanic,-121.88203929833166,37.3494775769717
White,-121.88954969286674,37.373344615062976
Hispanic,-121.8909806944082,37.292841747691305
Asian,-121.91106171395238,37.45489595357091
Hispanic,-121.92859866423085,37.32381059423674
Hispanic,-121.9682683883985,37.29787766852354
White,-121.81873889535156,37.358071281002886
Hispanic,-121.90813080916833,37.368012968297585
Hispanic,-121.92910003578807,37.30376329255701
Hispanic,-121.8236357109438,37.3769804791558
Hispanic,-121.83607662967249,37.33114823250851
Hispanic,-121.8143612579041,37.319648546187544
White,-121.89070750944137,37.29705576058857
Hispanic,-122.01581097067888,37.28389790094092
Asian,-121.85411743037525,37.22087325365116
Hispanic,-121.82596626402629,37.25894538298187
Hispanic,-121.80304946228999,37.32673413020518
Asian,-121.77930456734543,37.31971837085881
Hispanic,-121.86846315470623,37.27700691870613
Hispanic,-121.87419058097245,37.328945307296024
Hispanic,-121.87317952358508,37.3270515435836
Hispanic,-121.8931725898208,37.33394953929155
Asian,-121.80384533748722,37.35300755174606
Hispanic,-121.81562690299805,37.247020855252195
White,-121.77338902832643,37.22945945989036
Black,-121.8562079816003,37.280407786067244
White,-121.97161443396926,37.28338136308191
Hispanic,-121.98883479255963,37.28535470183855
Hispanic,-121.95730641804963,37.27845391068123
White,-121.97314990380002,37.29785954267361
White,-121.92587453422846,37.309852330670495
Hispanic,-121.89960901075628,37.39624304715103
Asian,-121.88849368157963,37.33921809954067
Black,-121.87036345368958,37.325764731324746
Hispanic,-122.00945856964096,37.392191876591305
Hispanic,-122.0192066243676,37.37769636172206
White,-121.82789705840028,37.32945814433563
White,-121.92991498645091,37.26376762253998
Hispanic,-121.84398732800175,37.32803788539537
Hispanic,-121.83155532661829,37.320760001266706
Hispanic,-121.84452481403267,37.314837079644825
Hispanic,-121.84107044877807,37.2931056815462
White,-121.89135787752477,37.27618744211714
Hispanic,-122.03120473229679,37.39409978814748
Asian,-121.87622963007176,37.4208057399485
White,-121.84499017468536,37.239041392969924
Hispanic,-121.85658836488076,37.36277719558819
Asian,-121.9607073303349,37.24991151412178
Hispanic,-121.84789384253918,37.33099212411294
White,-121.91817104528019,37.318913998567126
Asian,-121.83065823421371,37.31992506940993
Hispanic,-121.86180437114605,37.25278556263369
Hispanic,-122.05751785520205,37.38682666450408
Hispanic,-121.88192278642063,37.317998654717925
Black,-121.84411383160146,37.29632832664658
Hispanic,-121.83038506318479,37.36465507378191
Asian,-121.88806716550424,37.336413257910806
Hispanic,-121.81302533078845,37.25824345349336
Hispanic,-121.86552628910424,37.26302425137938
Hispanic,-121.85214920708805,37.35462831702201
White,-121.83044669541381,37.378043322733156
Hispanic,-121.92178396582442,37.32071952358291
Hispanic,-121.8798201459492,37.32547481969491
Black,-121.92072094531792,37.31403660030161
Hispanic,-121.90248946671642,37.39701131222001
Asian,-121.79817021524188,37.239730766457605
Asian,-121.85362585727863,37.38765600484294
Asian,-122.05858561170547,37.32224376140382
White,-122.0010661996362,37.30177902472957
Hispanic,-121.92327128633416,37.314807164939324
Hispanic,-121.91739330645916,37.30193654030997
Black,-121.9365077101029,37.268445180785434
Hispanic,-121.8421670550043,37.3765398433448
White,-122.00133743071666,37.30819680459704
Hispanic,-121.81872826564863,37.362583419143995
Hispanic,-121.7975869535299,37.34773620714899
Hispanic,-121.85557799519019,37.33834089761557
Hispanic,-121.84555469827646,37.34889733380446
Hispanic,-121.82286547733796,37.36133982286787
Hispanic,-121.98747763379907,37.36939690838064
Asian,-122.02295185074546,37.37567955740674
Hispanic,-121.80003007470336,37.24524891223664
Hispanic,-121.83064352456043,37.3540867215004
Hispanic,-121.8274323627951,37.2574538455416
Hispanic,-122.09518738850453,37.39259180474417
Hispanic,-121.83254366803979,37.3759166864472
White,-121.96555332881455,37.276441250677806
Hispanic,-121.95169279270952,37.36233918640331
Hispanic,-121.8082008228789,37.25641147552298
Hispanic,-121.81782717587994,37.34860944608053
White,-121.83812760677976,37.35604148690888
Hispanic,-121.97612529661926,37.36222812473502
Hispanic,-121.838416172181,37.391966989117236
Hispanic,-121.87363454031247,37.32691412752475
Hispanic,-121.9068349609397,37.35878350661038
Hispanic,-121.82221985600107,37.358070841003595
Hispanic,-122.01091108060166,37.389367373484255
Hispanic,-121.8904440229529,37.34272154639834
Hispanic,-121.80808303642753,37.2864571331284
White,-121.86473232357285,37.285392789829224
Hispanic,-121.82382027503515,37.356045360071725
Hispanic,-121.83060204182934,37.327615338693725
White,-121.81852920516006,37.24316812701372
Hispanic,-121.96002620484202,37.27735497064136
Hispanic,-121.97268673848927,37.28591361403308
Hispanic,-121.88347732727189,37.333770247120384
White,-121.89153978580062,37.332438561525606
Black,-122.12646061226253,37.43233350851481
Hispanic,-121.8014436592788,37.34471306726831
White,-121.87866811150045,37.32112249609744
Hispanic,-121.8756983802059,37.31050092968088
Hispanic,-121.8926677925452,37.333882611488164
Black,-121.89048199996776,37.39017794595634
Asian,-121.88709158879703,37.33207817870864
White,-121.88768283027537,37.3336486526919
Hispanic,-121.80273805997446,37.268345501915014
Hispanic,-121.84588373426809,37.35556219345256
Hispanic,-121.90596102512775,37.31873565067071
Hispanic,-121.9293181147639,37.42117947768307
White,-121.89684307733069,37.30421214434187
Hispanic,-121.97819849481012,37.36940705402908
Hispanic,-121.8156213614957,37.35586409798866
Hispanic,-122.03101928123968,37.3813718858609
Hispanic,-121.90397691108926,37.35727441622614
Hispanic,-121.87148772175767,37.33408030328984
White,-121.88199090937944,37.34046564887453
White,-122.02696088734375,37.39167748896954
White,-121.90792888935783,37.24859312832533
Hispanic,-121.84319122003235,37.30104438876009
Hispanic,-121.84229290850503,37.338824902536004
Hispanic,-121.8198343585888,37.319183072139396
Hispanic,-121.97438009377372,37.2859282782753
White,-122.04013244538734,37.350002479259615
White,-121.87386087892034,37.29070839857427
White,-121.93743844146486,37.28371434849057
Hispanic,-122.09331773166815,37.39233435153251
Asian,-121.91192879139575,37.42826198509516
White,-121.9795763588447,37.23158117047832
Hispanic,-121.94169728671937,37.2732225323909
White,-121.88712006042293,37.33316875943596
Hispanic,-121.8271908630309,37.25471458483343
Asian,-121.82087949523515,37.32287396865896
Hispanic,-121.96547568085715,37.303750348430064
Asian,-121.83919579648327,37.331512472415376
White,-121.86704563741534,37.40181525367848
Black,-121.98264262426027,37.31510424819709
White,-121.98039173061088,37.2830595066442
Hispanic,-121.81588503605033,37.25229234697096
White,-121.8283966082673,37.28093683742954
White,-121.82984308046224,37.2522390780513
Hispanic,-121.84361949904077,37.33194119518301
Hispanic,-121.83735320078024,37.330439307861546
Hispanic,-121.89880152373014,37.349695812352785
Hispanic,-121.93403522629782,37.32763777711996
Hispanic,-121.87784629727466,37.31764301397784
Black,-121.8990643187283,37.305521470165885
Hispanic,-121.8128145216801,37.251836024401996
Hispanic,-121.77839649506701,37.22661101415204
White,-121.85752769574795,37.26681211332077
White,-121.82898415224956,37.24263873941937
Black,-121.94840087069818,37.29388756807784
Hispanic,-122.08689371261582,37.40329564254113
Black,-121.97093965203408,37.26317844413171
Black,-121.92935281798633,37.31921837212917
Hispanic,-121.92107924473552,37.30219123502028
Hispanic,-121.9423250556408,37.410520713646505
Hispanic,-121.83129793464715,37.320819674034496
Hispanic,-121.84412964006852,37.2953830655184
White,-121.94496087339323,37.261162173636166
Hispanic,-121.86451381120438,37.36091725554178
Hispanic,-121.97802739982895,37.3529695240398
Hispanic,-121.90258856398546,37.26514037509654
Hispanic,-121.79170204769486,37.331887112031524
Hispanic,-121.87279631027006,37.329296921684985
Hispanic,-121.87425299937756,37.34129967748858
Hispanic,-121.8186539826707,37.26265249860047
Black,-121.85194216430342,37.27876973720587
Hispanic,-121.84714019947336,37.30236193078035
Hispanic,-121.87742522268387,37.31818904296143
Hispanic,-121.83402817859901,37.34238772837212
White,-121.98169788676363,37.36544989521048
Hispanic,-121.83725550792228,37.38214910188058
Hispanic,-121.86978951025904,37.26385572907149
Hispanic,-121.94467942494093,37.27258097121645
Hispanic,-121.85618531334515,37.31679229508592
Hispanic,-121.8753772465489,37.329035089157095
Hispanic,-121.83906555011924,37.34575269101163
White,-121.88332544678141,37.321561195973075
Hispanic,-121.850881463167,37.33324220115717
Hispanic,-121.82827996875855,37.378382047971165
Hispanic,-122.00577789688005,37.36378024659859
Hispanic,-121.83632232884112,37.361446190083754
Hispanic,-121.84016316153766,37.3832899904127
White,-122.00784675752267,37.37094381795339
Black,-121.84824173631938,37.32391334341195
Hispanic,-121.95811017851169,37.35791543707674
Hispanic,-121.8516109131361,37.328234542632764
White,-121.87564500838916,37.254404202694474
Hispanic,-121.88760103120133,37.33587011479761
Hispanic,-121.88241305816175,37.3547650309937
Hispanic,-121.83618205546486,37.340939550711205
Black,-121.87385931491507,37.2467814669746
White,-121.96594028008732,37.22495736952091
Asian,-121.92279023844105,37.43810336206803
White,-121.86275028319781,37.38886176963828
Hispanic,-121.88373276601071,37.345401852242986
Hispanic,-121.89318864979042,37.35140276203506
Hispanic,-121.89379284318503,37.36235333476849
White,-121.80923328299497,37.249580211955234
Asian,-121.83593466152774,37.37279902458835
Black,-121.98767740715722,37.28437877629857
Hispanic,-121.81327369571585,37.338872582091234
Hispanic,-121.95571480390205,37.358351580845174
Black,-121.88315701229821,37.2890619232503
White,-121.87986765342285,37.320995957752736
Black,-121.86610243217152,37.37039560620483
Asian,-121.82355335626666,37.24642809317666
Hispanic,-121.84572379257484,37.33452897148697
White,-121.83298788977737,37.28582097753023
White,-121.84370795079867,37.349863899605666
Hispanic,-121.87819757752735,37.334963379961295
Black,-121.90809512485775,37.414245646222795
White,-121.89938348596343,37.335578165614756
Hispanic,-121.9041863489291,37.32397499438514
Hispanic,-121.9643052089215,37.282304260947434
White,-121.82331762244475,37.25449286349766
White,-121.95862073371154,37.408320698318576
Hispanic,-121.84858025110233,37.3239413109682
Black,-121.87500681657848,37.3032197337606
Hispanic,-121.83680569709072,37.29015632991139
Hispanic,-121.89656281333397,37.35509515551188
Hispanic,-121.81846267051593,37.31083538440754
Black,-121.88029821333609,37.35945708355877
Hispanic,-121.8380623428738,37.34372286330459
Black,-121.88971570105119,37.331478981828255
Hispanic,-121.80779146112323,37.258813007913005
Black,-121.95320008630608,37.299233567636264
Hispanic,-121.8082239270442,37.26022279892497
Hispanic,-121.83406936465911,37.36087777385188
Black,-121.87731283673304,37.335194046305666
White,-121.88937436477241,37.33543718066271
White,-121.94648644815328,37.34684022537913
White,-121.91590410390076,37.339401272205166
Hispanic,-122.09179981622624,37.39694833588732
Hispanic,-121.88937888192962,37.332691944191666
White,-121.82929518709673,37.34753942678234
Hispanic,-121.91602950254506,37.3256193034533
Hispanic,-121.88127439779785,37.31283079328397
Asian,-121.8456027753549,37.29962464970165
Hispanic,-121.80551249868923,37.348532865871476
Hispanic,-122.03468241433208,37.35977762711035
White,-121.8129003686521,37.36513429436905
Hispanic,-121.83092457669382,37.30340948222827
Hispanic,-121.8287560833722,37.357099729409136
Hispanic,-121.95175723204234,37.386940753074086
White,-121.90951728728696,37.359918598065455
Hispanic,-121.9552247644277,37.313548518291235
Hispanic,-121.96383457485834,37.295028191809095
Hispanic,-122.12657794143011,37.45653630178551
Hispanic,-121.8591566275079,37.37188935569089
Hispanic,-122.0103665689804,37.40141028757923
White,-121.95888387407916,37.38354631827035
White,-121.86121529939875,37.34111986163256
Hispanic,-122.0236995385761,37.3862674099849
White,-121.83317195429488,37.37592759600134
Hispanic,-121.88082863020745,37.317950208523975
Hispanic,-121.97743297175961,37.34122921005091
Hispanic,-121.87452847069797,37.308706019113366
Hispanic,-121.81444465773343,37.34408177437992
Hispanic,-121.84403496326021,37.331753017400736
White,-121.86389211835316,37.285802443203565
Asian,-121.82166820656404,37.24302349871865
Hispanic,-121.9287477761995,37.30055958309476
Hispanic,-121.90202297694633,37.23137752550381
Hispanic,-121.96217696819558,37.26502533771544
Hispanic,-121.91480681513616,37.26196522794446
Hispanic,-121.91640408792857,37.32176065031383
Hispanic,-121.88346546081377,37.33153460307754
Hispanic,-121.8325680356956,37.39738131031057
White,-121.9053998199668,37.41039900600358
Black,-121.98783400017477,37.37400936916437
White,-121.95624570943617,37.33110248066626
Hispanic,-121.89637386437184,37.30859647457855
Hispanic,-121.85091752276723,37.404985283966894
Hispanic,-121.96089507789193,37.314874498306324
White,-121.96165651573769,37.33113742551736
White,-121.84064611447015,37.274028115442064
Hispanic,-121.97795401964798,37.31498706401736
White,-121.94509733567726,37.41724230698097
Hispanic,-122.02070576207579,37.39343772323958
Hispanic,-121.89122746759391,37.3316479272404
Hispanic,-121.83727142147085,37.37551415206599
White,-121.84275439316603,37.277316093407265
Hispanic,-122.01305704733903,37.359836492780495
Hispanic,-121.80626718788918,37.26506809903544
Hispanic,-121.91997480634285,37.32467007275833
Hispanic,-121.84957747426171,37.39296988515549
Black,-121.83406274868058,37.30775375071173
White,-121.95813480426341,37.25146349456304
Asian,-121.87936930341887,37.43270543226058
Hispanic,-121.85696526350141,37.38065778655821
Hispanic,-121.91845201162457,37.32017393338551
Asian,-121.87195820573366,37.400648237764294
Asian,-121.76341354269917,37.23034521363876
Hispanic,-121.96765925836755,37.35826151535022
Hispanic,-121.84178626718035,37.357351799116785
White,-121.84166797210146,37.380418758193166
Hispanic,-121.88327295043189,37.35375975385901
White,-121.87985629654376,37.39683183568041
Black,-121.92802177284297,37.31068503494533
Hispanic,-121.89650736165777,37.35971620785802
Black,-121.97771059489192,37.30988088119311
White,-121.7960054114642,37.25905824457706
Hispanic,-121.85591236984297,37.38778691422621
White,-121.87639819611817,37.331635515794
Hispanic,-121.86924283366176,37.37076391596701
Hispanic,-121.83393182013178,37.37717187603739
Black,-121.91031194198005,37.24389319071528
Asian,-121.8428884759436,37.3280887338542
White,-121.84278045268613,37.24254474353447
White,-121.83013050115817,37.39144996654809
Hispanic,-121.97656723268835,37.36522372855087
Black,-121.86455010767001,37.39153194255254
Hispanic,-121.89066428438211,37.332953841835234
Hispanic,-121.88232221985251,37.26176441082488
Hispanic,-121.92571895463854,37.32036706490698
Hispanic,-121.82829552086365,37.37740199339739
Hispanic,-121.88731354280716,37.348057270042354
Hispanic,-121.7952949196256,37.231715053578675
Hispanic,-121.87989615309172,37.24605869787043
White,-121.88003038222217,37.25637510109316
Black,-121.87391437830922,37.33116693840102
White,-121.88095688971785,37.342769723601585
White,-121.98240015743448,37.32916718581677
White,-121.99165157262179,37.35548177381629
Black,-121.88126120332764,37.27807314045392
White,-121.90657789376229,37.45839081852996
Hispanic,-121.80463287933853,37.27256520192194
Hispanic,-121.83762464563034,37.27769546475098
White,-121.77093914261285,37.235794391734856
Hispanic,-121.84939591084414,37.33275276865084
Asian,-121.94756464802711,37.38233148842194
Hispanic,-121.80299619544499,37.255650168394936
Hispanic,-121.9253787697574,37.32033003875253
White,-121.92069205456822,37.345589942193676
Black,-121.91140606220834,37.422330193929646
Hispanic,-121.8009529303656,37.3532227925824
Black,-121.82933397979552,37.25580695107937
Hispanic,-121.83692633743311,37.35999245088861
White,-122.04868694347486,37.380247581739475
Hispanic,-121.8780479808746,37.33883494093162
Hispanic,-121.89433935121272,37.36552497488486
Hispanic,-121.8614282026503,37.376163178917565
White,-121.80087156051172,37.22773709944041
Hispanic,-121.85744331188975,37.363671715667884
Hispanic,-121.77109185222241,37.23947218132978
Hispanic,-121.90030486802452,37.41368887595615
Black,-121.9539636870746,37.36212530278088
Hispanic,-121.81002913222503,37.354506332608054
Hispanic,-121.83360949493476,37.32237481751242
Asian,-121.8306602402039,37.25441854441918
Hispanic,-121.89352494633326,37.34205336435057
Hispanic,-121.96863974160262,37.30431499334886
Hispanic,-121.8791925947226,37.34415813524625
Hispanic,-121.85995686920008,37.21755594576968
Hispanic,-121.75728506495145,37.229725127452994
Hispanic,-121.92297714082136,37.324234310131885
Hispanic,-121.91983337005284,37.44247871427309
Hispanic,-121.88147294855972,37.31658354778461
White,-122.09223506925272,37.38773224722743
White,-121.88568792625138,37.261286873098236
Hispanic,-121.98035516337865,37.26508036677966
Hispanic,-121.86338509110382,37.25776231027046
White,-121.81009866318135,37.24054853812141
White,-121.8030630670326,37.349690454113855
Hispanic,-121.89524994305394,37.354359399079584
Hispanic,-121.88366172561817,37.316759439058124
Hispanic,-121.81797673140177,37.25129173149035
Hispanic,-121.8764359813453,37.31799260011538
Hispanic,-121.86988783299667,37.304324030980155
Hispanic,-121.96823846077724,37.312752078668815
Hispanic,-121.79818960843863,37.24570008362179
White,-121.93023604445037,37.29154234321159
Hispanic,-121.85709517186316,37.34029400941564
Asian,-121.82716057884673,37.327208641040635
Hispanic,-121.84810283034474,37.30111074753121
White,-121.98041822884237,37.31116859826143
White,-121.98298934833974,37.323507857833455
Asian,-121.87402720958819,37.31795203373282
Hispanic,-121.92645799196461,37.34482846865945
Hispanic,-121.87887314390754,37.34589739113205
Asian,-121.86597551148635,37.393204060209406
White,-121.98724769289787,37.34119489293057
White,-121.9003253497585,37.33038902581824
White,-121.80408359595313,37.24650308955995
Hispanic,-121.87935016883587,37.32707197114064
Hispanic,-121.91485103823452,37.242946755018004
Asian,-121.88323075394244,37.357278691793134
Hispanic,-122.0746584275893,37.38063032125563
Asian,-122.05122448756687,37.32646380909089
Hispanic,-121.9255880327534,37.30493891641032
Hispanic,-121.88076275191148,37.32324778752355
Hispanic,-121.90722779719418,37.318495629603675
Hispanic,-121.92086679565986,37.4456859246824
Hispanic,-121.9016819220518,37.358314060394605
Hispanic,-121.9239561578824,37.305420564528625
White,-121.99302535134683,37.28438211183018
Asian,-122.09181204982826,37.393674456893656
Hispanic,-121.8212151499803,37.31684056501858
Hispanic,-121.88168441055342,37.32150748902999
Black,-121.82089195842006,37.31554571575904
White,-121.86987576905,37.33915886429905
Hispanic,-121.84533725018703,37.36959564131206
Hispanic,-121.92484788005608,37.23861539242556
Asian,-121.86104592744496,37.30220141477846
Hispanic,-121.81897703170556,37.360334384358346
White,-121.82660467097917,37.29012518348146
Black,-121.94153305674759,37.289183067920376
Hispanic,-121.86654111645676,37.3303346309956
Hispanic,-121.86182960628035,37.26437214622883
Hispanic,-121.87707871130014,37.25599828498649
Asian,-121.87766799469453,37.43318589926736
Hispanic,-121.88360682294224,37.30591867162664
Hispanic,-121.82220106261572,37.25428735746919
Hispanic,-121.83247293126124,37.29301677640062
Hispanic,-121.87277587996324,37.34104051437011
Hispanic,-121.85037020389564,37.3306050684379
Asian,-122.10271197995988,37.396246758948024
Black,-121.81051991496803,37.266991927002266
Hispanic,-121.83371985427755,37.33525771853404
White,-121.96314971020593,37.22607074166406
White,-121.89487816489479,37.242027096453164
Hispanic,-121.80911040821273,37.35551722343559
Hispanic,-121.79524491848491,37.25939063029225
Hispanic,-121.88695206561418,37.32520451359653
Hispanic,-121.88954992619972,37.33605707921699
Asian,-121.79831521313251,37.323579964786674
Black,-121.88615566772073,37.32961327432112
Hispanic,-122.01486395960802,37.39319190031248
Hispanic,-121.92915550754556,37.30402726368772
Hispanic,-121.90683048633858,37.32595862988628
Hispanic,-121.80843181954667,37.261137258046745
White,-121.79524843230932,37.2560967268029
Hispanic,-121.87906119471633,37.32010387995912
White,-121.84666067660008,37.362161708850934
Asian,-121.9938033850308,37.36540328698384
Hispanic,-121.85159788898333,37.32715427263721
Hispanic,-121.77605394208678,37.22545531255426
Hispanic,-121.85992490186823,37.316958656729504
Hispanic,-121.87909203494586,37.2467859725166
Black,-121.87857397056324,37.43953290163897
White,-121.89352389460896,37.352121310668956
Hispanic,-121.79574772110192,37.22806915843222
White,-121.9059319946576,37.42411327897109
Hispanic,-121.78606100178169,37.22623381956599
Hispanic,-121.88526449270788,37.318856775462436
Asian,-121.87740950130626,37.378204798252035
Hispanic,-121.8913174397302,37.29216711187095
Black,-121.80306076834734,37.26200676218461
White,-121.81732272751923,37.252759553075364
Asian,-121.8406665455531,37.31188107387728
White,-122.09335510527067,37.349156723224155
White,-121.86525490520428,37.24319492153362
Black,-121.86780181617463,37.32582636137569
Hispanic,-121.88399669407659,37.357453764822964
White,-121.84157550789267,37.30584587782073
Hispanic,-121.86934611005651,37.40480211701103
Hispanic,-121.85529532526928,37.31683000523934
Asian,-121.85988494509402,37.25233546140663
Hispanic,-121.83170785235417,37.35977373238652
White,-121.92000124968568,37.383823633252604
Asian,-121.93069631022664,37.30043727105669
Hispanic,-121.95887662336963,37.30915482010363
Hispanic,-121.83272925817468,37.37529345435366
Hispanic,-121.81391543752905,37.254141142640044
Black,-121.99994299887271,37.34795023736067
White,-121.8916619033493,37.30282415940451
Black,-121.9630137214124,37.27208569313488
Hispanic,-121.94330096841837,37.40099824336019
Asian,-121.8237990560609,37.345034677761184
Asian,-121.87744578807407,37.31974600571883
Hispanic,-121.83661077683459,37.31069611657776
Hispanic,-121.80342618654406,37.322349695159794
Hispanic,-121.80152801919948,37.25670252987087
White,-121.85711641225625,37.245354553346786
Hispanic,-121.93252520901636,37.30151949860829
Hispanic,-122.0348633150809,37.2541747433816
Hispanic,-121.88167710561086,37.33663500289176
Hispanic,-122.02665025986137,37.367787042655266
Hispanic,-121.88762139642515,37.337972605510124
Hispanic,-121.86540848629942,37.32459307620893
White,-121.8862372934669,37.286442475560065
Hispanic,-121.82443448017243,37.259217822589534
Hispanic,-121.83160677477727,37.358934230088366
Hispanic,-122.09939598910111,37.40249253469344
Hispanic,-121.87554201583089,37.374735236700175
Hispanic,-121.98603794223482,37.36046917924303
Hispanic,-121.79549789770893,37.32733212744332
Hispanic,-121.83692028099637,37.34261743345306
White,-121.86804763786746,37.23741419027421
